sim_id,eps,b,Rp_um,L_um,solver_ok,Q05_Ah,Q3_Ah,Q_ratio,dV_3C
1529,0.3769521300441015,2.4961511409471857,2.8756842423491955,78.03498123873936,True,4.63960162682495,1.063194429295817,0.22915640496992415,0.6558733342827381
1530,0.3314202450257122,2.008476711695577,10.786565508722406,106.68462330671191,True,6.055860439781268,0.6469127035333139,0.10682424239563218,0.5016634968783418
1531,0.3023493634105022,2.2402616199746994,3.183775095705049,72.45475610900819,True,4.308497509672746,0.9609179538041752,0.22302855035818792,0.64522624353974
1532,0.4459595418373797,1.3314125155639418,10.243562518556015,132.99614645764,True,6.059010937068996,3.2850232347108483,0.5421715307713167,0.5918265640012761
1533,0.38916336516645006,1.075552408279858,2.443354031644674,114.38388908428426,True,6.058840093642737,3.9937706982062213,0.6591642354774641,0.46781309090303447
1534,0.42186866446897314,1.3283571102047596,10.629084096981831,86.87997341168759,True,4.999718885653094,3.9942469113844883,0.7988942984066865,0.46715021515555843
1535,0.344073908959468,1.3013824686577857,7.824520602311494,126.74119229383513,True,6.058998757818898,2.4631246522582515,0.4065233796391997,0.6156723635663104
1536,0.2813079730083334,2.1792623778310913,11.466133499959954,86.12031388942434,True,4.923233046497702,0.44740272835318967,0.09087579729167275,0.39460117196885003
1537,0.312646933982643,2.3862000965416987,2.965976457057094,135.01755670262781,True,6.058960956965251,0.39015016153152454,0.06439225542178421,0.34814680779119156
1538,0.33232953127013826,1.530787725633953,8.527887414652104,135.315633633776,True,6.059028744131546,1.2847153975600547,0.21203322377441464,0.6905240416693963
1539,0.4429916411573669,1.2429676442626785,6.019980270199865,70.83808254772364,True,4.175073201750216,3.8081591803225368,0.9121179429204099,0.43166402344177346
1540,0.35644140636685007,1.2605786147897005,8.108294489802883,112.02932578933917,True,6.058426509342103,3.341661750695278,0.5515725486712484,0.5833915969839829
1541,0.38234921605901123,1.244010714899542,8.716987590010232,85.93429079736627,True,4.997931849386126,4.126541085270497,0.8256497306535585,0.4574318578219647
1542,0.3490756157523947,1.4164760896645587,10.540095095294921,86.52088590379157,True,4.981072780005892,3.55474414301295,0.7136503118930025,0.5186362357734491
1543,0.44019166255765885,1.6611789148957263,11.292872280159752,55.58042188519842,True,3.144769323913511,2.2312607533561013,0.7095149193898289,0.4386068075455216
1544,0.4360849238481117,1.7894806116630921,9.618142488130868,64.56061413838651,True,3.723986308653149,2.986759773962979,0.8020329631778905,0.4754897560438174
1545,0.28849687946405567,2.300854137698484,10.735943095242387,76.43027444930567,True,4.383262459460531,0.46765840098489986,0.10669185459691975,0.41067102348554974
1546,0.41649313422802525,1.5012039743189662,5.27140270696834,64.2531857352958,True,3.8002053162680407,3.5070076869214315,0.9228468977474771,0.4453323188645606
1547,0.39945705565416717,1.6190417882251584,3.370801061880719,70.42387674596749,True,4.189713069991939,3.9234255795089195,0.9364425472497735,0.45439918463073914
1548,0.28040843872711657,1.9461355228721742,9.479779274255538,128.91129826110793,True,6.058913447570268,0.42769128531574324,0.0705887761917535,0.3732152805642759
